time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,relative_humidity_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,wind_gusts_10m_max,sunshine_duration,shortwave_radiation_sum,city,lat,lon,year,month,day,season,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust
2023-07-07,27.6,16.8,21.5,27.5,18.1,22.0,74,1.6,1.6,22.2,47.5,37924.45,22.15,昆明,25.0389,102.7183,2023,7,7,summer,8.033333333333333,11.304166666666667,191.41666666666663,11.658333333333331,9.8125,50.208333333333336,0.0
2023-07-08,26.7,17.1,21.3,28.0,18.2,22.3,75,2.4,2.4,16.8,36.7,37997.23,20.32,昆明,25.0389,102.7183,2023,7,8,summer,10.925,15.383333333333333,222.29166666666663,17.591666666666665,13.704166666666666,43.875,0.0
2023-07-09,22.6,17.4,19.2,23.7,19.1,20.9,89,24.2,24.2,11.1,27.0,3042.43,10.47,昆明,25.0389,102.7183,2023,7,9,summer,12.329166666666666,17.495833333333334,274.0,23.21666666666667,16.479166666666668,39.29166666666666,0.0
2023-07-10,24.4,16.8,19.9,25.7,18.4,20.5,81,4.1,4.1,22.7,47.2,36130.2,20.17,昆明,25.0389,102.7183,2023,7,10,summer,8.987499999999999,12.733333333333334,248.04166666666663,18.058333333333334,13.604166666666666,40.04166666666666,0.0
2023-07-11,25.4,15.7,19.8,25.9,16.6,20.3,80,0.9,0.9,20.1,43.2,27572.99,16.64,昆明,25.0389,102.7183,2023,7,11,summer,7.649999999999999,10.745833333333332,208.0,12.55,11.0125,47.958333333333336,0.0
2023-07-12,25.5,15.4,19.7,26.9,16.0,20.4,82,9.2,9.2,19.1,42.5,38343.25,20.6,昆明,25.0389,102.7183,2023,7,12,summer,7.766666666666667,10.9625,203.125,12.858333333333334,11.383333333333333,50.708333333333336,0.0
2023-07-13,26.0,15.6,20.1,27.7,16.3,21.1,79,6.3,6.3,17.2,42.8,35297.02,20.54,昆明,25.0389,102.7183,2023,7,13,summer,9.029166666666669,12.75,218.16666666666663,15.2875,12.283333333333331,50.833333333333336,0.0
2023-07-14,24.0,15.6,20.1,27.6,16.3,20.9,77,4.8,4.8,20.6,41.4,40271.22,20.45,昆明,25.0389,102.7183,2023,7,14,summer,14.3375,20.3375,279.375,22.90833333333333,17.1375,51.375,0.25
2023-07-15,27.4,14.0,20.2,27.3,13.9,19.2,51,0.0,0.0,21.7,43.9,46660.09,27.38,昆明,25.0389,102.7183,2023,7,15,summer,9.041666666666666,16.3875,199.79166666666663,10.025,8.6875,90.41666666666669,12.5
2023-07-16,26.7,14.2,21.3,24.9,13.7,19.4,43,0.0,0.0,22.1,47.2,46931.0,29.35,昆明,25.0389,102.7183,2023,7,16,summer,8.950000000000001,14.8625,215.25,12.158333333333331,8.225,88.125,6.958333333333333
2023-07-17,27.3,13.2,20.7,25.5,12.2,19.0,48,0.0,0.0,19.9,42.1,46925.86,29.43,昆明,25.0389,102.7183,2023,7,17,summer,9.870833333333334,14.858333333333334,235.20833333333331,10.279166666666669,7.891666666666667,111.75,2.5
2023-07-18,26.3,14.1,20.2,23.2,13.4,18.4,55,0.1,0.1,22.5,47.9,39522.27,21.52,昆明,25.0389,102.7183,2023,7,18,summer,14.066666666666668,21.60833333333333,241.375,8.658333333333333,8.004166666666666,122.375,4.0
2023-07-19,19.8,15.6,17.6,19.1,15.8,17.2,81,10.9,10.9,17.8,38.9,280.82,7.69,昆明,25.0389,102.7183,2023,7,19,summer,10.820833333333333,15.641666666666666,249.79166666666663,10.2,8.758333333333335,99.95833333333331,0.5416666666666666
2023-07-20,22.5,15.9,17.9,24.7,16.5,19.3,90,17.3,17.3,17.2,37.1,27875.51,14.79,昆明,25.0389,102.7183,2023,7,20,summer,10.920833333333334,15.670833333333334,290.5,16.775000000000002,10.566666666666666,74.58333333333333,0.125
2023-07-21,24.0,15.4,19.4,26.4,17.1,20.8,83,3.4,3.4,12.1,30.2,40099.93,19.9,昆明,25.0389,102.7183,2023,7,21,summer,21.5,30.79583333333333,385.8333333333333,31.866666666666664,17.795833333333334,63.16666666666666,0.0
2023-07-22,25.0,15.1,19.5,27.2,16.5,21.2,84,5.9,5.9,13.1,33.1,40943.05,22.01,昆明,25.0389,102.7183,2023,7,22,summer,23.2375,33.1875,497.5416666666667,34.104166666666664,22.7125,46.375,0.0
2023-07-23,25.0,15.4,20.1,26.9,17.2,21.7,82,5.2,5.2,15.3,42.1,45887.75,22.99,昆明,25.0389,102.7183,2023,7,23,summer,19.89583333333333,28.454166666666666,499.0416666666667,30.78333333333333,22.35,44.708333333333336,0.0
2023-07-24,24.6,16.0,20.3,26.1,16.8,21.4,78,1.1,1.1,15.5,34.2,44459.64,23.03,昆明,25.0389,102.7183,2023,7,24,summer,16.0125,22.8375,309.5,26.7,17.779166666666665,48.91666666666666,0.0
2023-07-25,26.0,15.9,21.1,27.3,16.4,22.0,72,0.7,0.7,13.0,31.0,44547.75,25.55,昆明,25.0389,102.7183,2023,7,25,summer,15.658333333333331,22.35,370.6666666666667,31.079166666666666,20.3375,54.708333333333336,0.0
2023-07-26,27.1,17.6,22.1,28.0,18.5,23.0,68,0.7,0.7,15.8,36.4,44287.52,26.25,昆明,25.0389,102.7183,2023,7,26,summer,14.0875,20.116666666666667,315.7083333333333,25.491666666666664,16.491666666666667,54.5,0.0
2023-07-27,25.6,16.8,20.2,27.0,18.5,21.8,82,20.4,20.4,12.4,30.2,14313.15,14.41,昆明,25.0389,102.7183,2023,7,27,summer,19.1375,27.258333333333336,323.4583333333333,25.64583333333333,15.8125,48.375,0.0
2023-07-28,24.1,16.5,19.0,25.7,17.9,20.2,87,17.6,17.6,17.4,41.4,19190.21,15.45,昆明,25.0389,102.7183,2023,7,28,summer,13.170833333333334,18.73333333333333,285.625,21.0,12.179166666666667,70.16666666666667,0.0
2023-07-29,25.4,15.0,19.8,26.4,15.8,20.9,78,4.1,4.1,13.7,31.7,41110.59,23.21,昆明,25.0389,102.7183,2023,7,29,summer,18.4375,26.366666666666664,329.9166666666667,33.3125,15.608333333333334,65.25,0.0
2023-07-30,24.5,15.2,19.2,27.7,16.4,21.1,87,10.1,10.1,10.2,27.4,26712.49,19.39,昆明,25.0389,102.7183,2023,7,30,summer,25.879166666666663,37.10416666666666,369.5416666666667,33.34166666666667,17.849999999999998,72.91666666666667,0.0
2023-07-31,24.9,15.2,19.7,26.6,16.3,21.4,83,11.6,11.6,13.2,30.6,42521.52,24.51,昆明,25.0389,102.7183,2023,7,31,summer,19.341666666666665,27.6625,293.0416666666667,21.84166666666667,14.095833333333331,76.375,0.0
2023-08-01,23.1,16.6,19.2,25.7,18.4,21.3,88,10.3,10.3,7.9,20.9,23321.41,15.72,昆明,25.0389,102.7183,2023,8,1,summer,20.5125,29.3125,321.125,27.92916666666667,19.745833333333334,55.375,0.0
2023-08-02,24.5,16.6,19.4,28.3,18.0,21.3,86,23.1,23.1,11.3,26.3,28328.79,17.12,昆明,25.0389,102.7183,2023,8,2,summer,15.470833333333331,22.079166666666666,255.16666666666663,19.179166666666667,12.695833333333333,72.95833333333333,0.0
2023-08-03,24.0,16.6,19.3,26.1,18.2,21.1,86,27.0,27.0,8.2,26.6,28126.98,17.79,昆明,25.0389,102.7183,2023,8,3,summer,13.075,18.675,255.45833333333331,19.933333333333334,13.104166666666666,66.25,0.0
2023-08-04,24.6,16.9,19.7,27.0,18.5,21.6,85,19.7,19.7,9.7,23.8,39231.79,20.93,昆明,25.0389,102.7183,2023,8,4,summer,9.433333333333334,13.516666666666666,237.75,18.320833333333333,12.020833333333334,55.04166666666666,0.0
2023-08-05,23.5,16.4,19.3,27.0,17.8,21.3,88,13.6,13.6,8.2,19.8,23487.19,15.56,昆明,25.0389,102.7183,2023,8,5,summer,14.683333333333332,21.075,247.16666666666663,23.3375,17.495833333333334,52.958333333333336,0.0
2023-08-06,24.1,15.6,19.3,27.8,16.7,21.2,87,22.7,22.7,8.4,22.3,21939.71,16.52,昆明,25.0389,102.7183,2023,8,6,summer,13.475,19.291666666666668,261.125,20.8875,16.108333333333334,63.583333333333336,0.0
2023-08-07,23.8,16.1,19.3,24.2,17.1,20.5,86,13.8,13.8,16.1,34.6,37363.04,18.45,昆明,25.0389,102.7183,2023,8,7,summer,13.175,18.854166666666668,246.29166666666663,21.954166666666666,12.383333333333333,54.458333333333336,0.0
2023-08-08,24.2,15.4,19.2,26.8,16.4,20.8,87,16.0,16.0,13.4,30.6,35820.4,18.21,昆明,25.0389,102.7183,2023,8,8,summer,11.175,15.975,221.79166666666663,17.304166666666667,9.495833333333334,62.91666666666666,0.0
2023-08-09,23.2,15.5,19.4,25.4,16.6,21.3,88,18.0,18.0,13.6,31.0,34170.37,16.93,昆明,25.0389,102.7183,2023,8,9,summer,13.4375,19.229166666666668,264.4583333333333,24.40416666666667,13.179166666666667,55.708333333333336,0.0
2023-08-10,25.5,16.3,20.2,28.1,17.9,22.3,86,10.2,10.2,12.4,29.9,41907.3,20.49,昆明,25.0389,102.7183,2023,8,10,summer,15.9875,22.85833333333333,312.0416666666667,24.8375,14.958333333333334,72.25,0.0
2023-08-11,26.0,16.6,20.3,30.0,18.3,22.6,83,15.9,15.9,13.9,35.6,39900.65,23.84,昆明,25.0389,102.7183,2023,8,11,summer,17.495833333333334,25.066666666666663,302.7083333333333,19.779166666666665,17.325,95.70833333333331,0.0
2023-08-12,23.4,16.2,19.2,26.3,17.6,21.1,88,7.1,7.1,11.0,29.2,27707.06,16.77,昆明,25.0389,102.7183,2023,8,12,summer,19.491666666666667,27.925,301.25,25.40416666666667,20.10833333333333,78.16666666666667,0.0
2023-08-13,24.8,15.1,19.3,29.6,16.1,21.2,86,12.5,12.5,9.1,22.0,41017.58,20.98,昆明,25.0389,102.7183,2023,8,13,summer,16.170833333333334,23.166666666666668,266.9166666666667,21.104166666666668,13.3875,79.04166666666667,0.0833333333333333
2023-08-14,24.7,15.9,19.8,27.7,17.1,21.4,83,1.1,1.1,10.7,28.1,45624.45,21.96,昆明,25.0389,102.7183,2023,8,14,summer,17.083333333333332,25.15416666666667,262.0416666666667,20.854166666666668,15.208333333333334,95.625,2.583333333333333
2023-08-15,25.0,13.8,19.3,27.7,14.1,20.6,81,3.3,3.3,14.6,32.4,44597.82,24.11,昆明,25.0389,102.7183,2023,8,15,summer,21.679166666666664,31.9625,325.4166666666667,27.204166666666666,12.629166666666668,84.83333333333333,3.375
2023-08-16,24.4,14.6,19.4,27.5,15.3,21.0,83,0.8,0.8,10.5,26.6,43261.21,22.68,昆明,25.0389,102.7183,2023,8,16,summer,17.345833333333335,24.8,344.4166666666667,27.429166666666664,13.7875,87.375,0.0
2023-08-17,24.5,16.5,20.0,27.2,18.0,21.8,83,3.1,3.1,13.6,31.3,42528.64,21.39,昆明,25.0389,102.7183,2023,8,17,summer,25.7375,36.78333333333333,465.8333333333333,40.3625,21.279166666666665,76.54166666666667,0.0
2023-08-18,25.1,15.2,19.6,28.4,16.0,21.6,85,6.9,6.9,10.5,26.6,36066.3,19.84,昆明,25.0389,102.7183,2023,8,18,summer,29.15833333333333,41.645833333333336,394.8333333333333,36.145833333333336,23.008333333333336,70.58333333333333,0.0
2023-08-19,23.7,16.5,19.2,25.1,18.0,21.1,88,13.9,13.9,14.2,30.6,38841.31,17.91,昆明,25.0389,102.7183,2023,8,19,summer,21.34166666666667,30.516666666666666,366.7083333333333,28.77916666666667,17.658333333333335,81.625,0.0833333333333333
2023-08-20,22.7,15.2,18.5,24.5,16.3,20.2,91,21.2,21.2,13.1,30.2,25556.81,15.52,昆明,25.0389,102.7183,2023,8,20,summer,23.691666666666663,34.15833333333333,363.5833333333333,29.34583333333333,14.804166666666667,71.91666666666667,0.9166666666666666
2023-08-21,24.0,14.8,18.9,26.9,15.5,20.6,86,4.2,4.2,8.1,22.3,37106.95,19.58,昆明,25.0389,102.7183,2023,8,21,summer,29.28333333333333,42.145833333333336,465.2916666666667,32.104166666666664,16.162499999999998,65.54166666666667,1.0
2023-08-22,22.4,15.1,18.7,24.8,15.8,20.3,87,4.6,4.6,8.0,22.3,27926.74,15.05,昆明,25.0389,102.7183,2023,8,22,summer,22.90833333333333,32.75416666666667,361.8333333333333,26.64583333333333,15.0875,76.41666666666667,0.25
2023-08-23,22.6,14.9,18.5,24.4,15.9,20.0,88,21.9,21.9,9.5,24.8,23338.45,14.62,昆明,25.0389,102.7183,2023,8,23,summer,24.0875,34.4625,468.2083333333333,33.37916666666667,26.6375,74.04166666666667,0.375
2023-08-24,22.1,16.4,18.6,23.1,17.4,20.0,88,8.8,8.8,11.3,29.2,30875.8,16.37,昆明,25.0389,102.7183,2023,8,24,summer,13.783333333333331,19.629166666666663,332.4166666666667,21.029166666666665,12.675,76.83333333333333,0.0
2023-08-25,23.0,16.3,18.8,25.3,17.9,20.3,88,5.2,5.2,15.1,35.6,23158.12,17.09,昆明,25.0389,102.7183,2023,8,25,summer,11.775,16.783333333333335,334.875,24.695833333333336,15.016666666666666,53.0,0.0
2023-08-26,25.8,15.7,20.0,26.6,16.4,20.8,82,1.2,1.2,18.0,38.9,37924.19,20.26,昆明,25.0389,102.7183,2023,8,26,summer,11.470833333333331,16.212500000000002,284.4166666666667,20.791666666666668,13.641666666666666,45.583333333333336,0.0833333333333333
2023-08-27,22.0,14.5,18.6,22.1,15.3,18.9,78,2.2,2.2,21.4,44.3,21600.0,15.21,昆明,25.0389,102.7183,2023,8,27,summer,13.204166666666666,19.029166666666665,272.9583333333333,21.20833333333333,13.354166666666666,62.125,1.5
2023-08-28,23.0,15.4,18.3,23.2,13.7,17.4,61,0.1,0.1,13.7,30.2,27062.73,16.1,昆明,25.0389,102.7183,2023,8,28,summer,12.866666666666667,19.10833333333333,304.2916666666667,21.6125,12.779166666666669,78.41666666666667,2.2916666666666665
2023-08-29,21.5,12.9,17.7,20.8,12.9,17.6,76,0.4,0.4,13.8,29.9,28798.02,16.11,昆明,25.0389,102.7183,2023,8,29,summer,14.854166666666666,21.416666666666668,326.9583333333333,13.6375,10.883333333333333,100.58333333333331,0.5416666666666666
2023-08-30,22.9,15.2,18.4,21.7,15.6,18.1,74,0.2,0.2,17.6,37.4,27016.21,15.46,昆明,25.0389,102.7183,2023,8,30,summer,17.670833333333334,25.6,335.25,11.858333333333334,9.241666666666667,101.45833333333331,1.1666666666666667
2023-08-31,22.2,12.4,17.9,23.0,12.5,18.3,78,0.2,0.2,11.6,24.1,34862.48,17.05,昆明,25.0389,102.7183,2023,8,31,summer,21.745833333333334,31.2625,379.7083333333333,21.758333333333336,14.708333333333334,84.75,0.375
2023-09-01,22.1,15.9,18.7,22.9,15.7,18.3,66,0.0,0.0,14.8,31.7,24689.35,16.73,昆明,25.0389,102.7183,2023,9,1,autumn,18.33333333333333,26.45,353.2916666666667,23.34583333333333,13.870833333333332,87.875,0.5416666666666666
2023-09-02,23.0,13.6,18.4,22.7,13.0,17.7,66,2.4,2.4,15.1,33.5,34683.26,19.61,昆明,25.0389,102.7183,2023,9,2,autumn,14.2,20.7,271.75,16.308333333333334,10.366666666666667,90.29166666666669,0.9166666666666666
2023-09-03,24.1,11.8,18.2,23.7,11.1,17.3,65,0.0,0.0,17.6,38.9,43281.39,22.85,昆明,25.0389,102.7183,2023,9,3,autumn,17.154166666666665,25.65,340.5416666666667,27.191666666666663,13.6875,72.91666666666667,3.375
2023-09-04,23.9,12.1,18.0,23.1,11.1,17.2,71,0.6,0.6,20.4,43.6,39600.0,21.15,昆明,25.0389,102.7183,2023,9,4,autumn,14.204166666666666,20.65833333333333,243.625,13.183333333333332,9.375,85.33333333333333,0.2083333333333333
2023-09-05,24.0,12.4,18.2,24.9,12.3,18.3,74,0.5,0.5,11.5,26.6,42963.97,21.29,昆明,25.0389,102.7183,2023,9,5,autumn,12.4,18.04583333333333,239.25,19.391666666666666,11.383333333333333,64.625,0.0
2023-09-06,24.8,13.4,19.2,26.5,13.6,19.9,74,1.6,1.6,8.6,23.4,43200.0,23.27,昆明,25.0389,102.7183,2023,9,6,autumn,14.541666666666666,21.479166666666668,251.41666666666663,21.0875,11.079166666666666,62.833333333333336,0.0
2023-09-07,22.8,15.2,17.7,24.2,15.9,18.7,86,8.0,8.0,12.7,25.9,21600.0,12.2,昆明,25.0389,102.7183,2023,9,7,autumn,17.054166666666667,24.9625,248.95833333333331,21.4625,11.941666666666668,65.04166666666667,0.375
2023-09-08,24.5,13.6,18.7,26.9,13.9,19.8,80,6.7,6.7,10.6,23.4,43200.0,20.43,昆明,25.0389,102.7183,2023,9,8,autumn,23.14583333333333,33.57083333333333,374.5833333333333,31.90416666666667,15.141666666666666,52.25,0.9166666666666666
2023-09-09,24.5,13.7,18.9,26.4,14.2,20.2,81,10.4,10.4,9.2,24.1,43200.0,22.2,昆明,25.0389,102.7183,2023,9,9,autumn,17.7375,25.3875,351.1666666666667,27.45833333333333,13.991666666666667,60.66666666666666,0.0
2023-09-10,24.6,15.1,19.3,26.3,15.8,20.6,80,4.7,4.7,10.9,23.4,39158.31,22.1,昆明,25.0389,102.7183,2023,9,10,autumn,12.641666666666666,18.1375,260.0,22.47083333333333,11.483333333333334,62.625,0.0
2023-09-11,26.0,14.1,19.4,28.1,15.0,20.9,82,14.4,14.4,9.8,24.8,43200.0,22.85,昆明,25.0389,102.7183,2023,9,11,autumn,20.245833333333334,29.116666666666664,329.7083333333333,31.683333333333334,16.8125,65.29166666666667,0.0
2023-09-12,23.1,15.2,18.2,22.5,14.7,17.8,78,3.7,3.7,22.6,47.5,23904.65,15.75,昆明,25.0389,102.7183,2023,9,12,autumn,15.775,22.625,287.5833333333333,20.39583333333333,13.745833333333332,72.41666666666667,0.1666666666666666
2023-09-13,24.3,11.6,18.1,24.6,10.2,17.2,61,0.0,0.0,21.0,43.6,42082.77,23.52,昆明,25.0389,102.7183,2023,9,13,autumn,10.258333333333333,15.05,243.875,22.725,12.1875,68.79166666666667,1.9583333333333333
2023-09-14,24.8,12.6,18.2,25.4,12.4,18.2,68,0.0,0.0,14.2,31.7,39600.0,24.36,昆明,25.0389,102.7183,2023,9,14,autumn,13.895833333333334,20.654166666666665,281.8333333333333,20.995833333333334,12.445833333333333,83.79166666666667,2.708333333333333
2023-09-15,23.8,11.3,17.6,24.7,11.0,17.5,74,0.1,0.1,11.8,29.9,40477.73,22.72,昆明,25.0389,102.7183,2023,9,15,autumn,23.179166666666664,34.12083333333333,387.9166666666667,29.3125,12.233333333333334,76.95833333333333,3.4166666666666665
2023-09-16,24.3,10.4,17.6,25.2,9.9,17.7,73,0.0,0.0,11.9,30.2,43200.0,25.79,昆明,25.0389,102.7183,2023,9,16,autumn,23.03333333333333,33.75833333333333,416.4583333333333,35.47083333333333,16.908333333333335,73.79166666666667,2.9166666666666665
2023-09-17,24.5,12.4,19.0,25.0,12.5,19.5,76,1.6,1.6,19.5,39.6,43200.0,21.47,昆明,25.0389,102.7183,2023,9,17,autumn,17.620833333333334,25.28333333333333,328.875,29.3125,15.85,63.16666666666666,0.0
2023-09-18,23.9,14.2,18.9,25.4,14.5,19.8,83,10.9,10.9,14.5,33.1,43200.0,21.1,昆明,25.0389,102.7183,2023,9,18,autumn,14.333333333333334,20.5125,303.4583333333333,25.84583333333333,16.891666666666666,58.958333333333336,0.0
2023-09-19,25.8,14.5,19.6,26.6,14.9,20.2,77,1.2,1.2,16.5,34.9,43192.26,22.61,昆明,25.0389,102.7183,2023,9,19,autumn,13.879166666666668,19.8,334.7083333333333,31.429166666666664,18.495833333333334,48.708333333333336,0.0
2023-09-20,25.0,16.5,20.1,26.5,17.1,21.1,76,5.0,5.0,13.9,32.8,43170.17,21.64,昆明,25.0389,102.7183,2023,9,20,autumn,17.495833333333334,24.95,360.375,31.98333333333333,18.466666666666665,39.66666666666666,0.0
2023-09-21,23.5,15.9,19.0,24.6,16.7,20.1,83,1.3,1.3,12.2,32.0,33749.5,16.3,昆明,25.0389,102.7183,2023,9,21,autumn,14.054166666666667,20.05,310.0,30.454166666666666,18.20833333333333,33.833333333333336,0.0
2023-09-22,25.1,16.2,20.0,25.4,17.2,20.6,78,1.7,1.7,19.2,42.5,38330.35,20.83,昆明,25.0389,102.7183,2023,9,22,autumn,9.875,14.083333333333334,233.29166666666663,21.77916666666667,14.358333333333334,41.625,0.0
2023-09-23,26.1,16.1,20.3,26.5,17.0,21.0,77,0.6,0.6,17.1,38.5,43103.76,22.41,昆明,25.0389,102.7183,2023,9,23,autumn,13.470833333333331,19.29583333333333,302.125,29.370833333333334,15.4125,34.0,0.0
2023-09-24,25.8,15.8,20.4,26.4,16.8,21.0,77,6.8,6.8,18.1,40.0,42184.24,21.69,昆明,25.0389,102.7183,2023,9,24,autumn,10.641666666666667,15.254166666666668,235.58333333333331,19.758333333333333,12.879166666666668,57.41666666666666,0.0
2023-09-25,24.1,16.0,19.0,26.1,17.0,20.1,84,11.1,11.1,13.9,30.2,37510.27,20.13,昆明,25.0389,102.7183,2023,9,25,autumn,10.541666666666666,15.070833333333333,241.54166666666663,21.05,12.295833333333334,52.458333333333336,0.0
2023-09-26,24.2,14.1,18.9,25.2,14.6,19.5,77,1.0,1.0,12.8,29.2,42931.99,22.48,昆明,25.0389,102.7183,2023,9,26,autumn,14.7375,21.28333333333333,257.625,24.433333333333334,13.766666666666666,62.0,0.0
2023-09-27,22.1,13.9,17.5,22.1,14.0,17.8,83,4.8,4.8,16.3,34.9,30027.7,15.07,昆明,25.0389,102.7183,2023,9,27,autumn,9.579166666666667,13.929166666666667,185.875,12.8375,8.516666666666667,50.5,0.0
2023-09-28,20.9,15.0,17.1,21.5,15.6,17.7,88,14.9,14.9,15.5,34.9,28079.46,12.95,昆明,25.0389,102.7183,2023,9,28,autumn,8.904166666666667,12.845833333333331,214.95833333333331,14.5625,9.3375,46.583333333333336,0.0
2023-09-29,22.0,13.6,17.2,21.6,14.1,17.7,84,5.4,5.4,13.4,28.8,34220.43,14.8,昆明,25.0389,102.7183,2023,9,29,autumn,12.1,17.433333333333334,279.5,24.05,14.725,39.458333333333336,0.0
2023-09-30,23.1,13.9,18.4,23.5,14.4,19.0,79,1.6,1.6,13.0,31.0,42581.15,19.67,昆明,25.0389,102.7183,2023,9,30,autumn,15.466666666666669,22.3375,292.5,31.245833333333334,17.570833333333333,42.625,0.0
2023-10-01,24.3,14.6,18.9,25.0,15.5,19.6,79,1.9,1.9,15.3,33.5,42494.04,20.17,昆明,25.0389,102.7183,2023,10,1,autumn,14.45,20.704166666666666,290.0833333333333,28.7,17.400000000000002,48.083333333333336,0.0
2023-10-02,25.2,15.0,19.5,25.7,15.5,20.1,78,1.6,1.6,14.2,32.4,42407.29,19.55,昆明,25.0389,102.7183,2023,10,2,autumn,11.254166666666668,16.045833333333334,281.9583333333333,27.070833333333336,17.283333333333335,42.16666666666666,0.0
2023-10-03,25.8,14.9,20.1,26.2,15.2,20.6,75,0.4,0.4,14.0,32.0,42320.95,20.71,昆明,25.0389,102.7183,2023,10,3,autumn,10.35,14.8,297.4166666666667,28.9625,19.0875,40.66666666666666,0.0
2023-10-04,25.8,15.6,20.3,26.4,15.8,21.1,76,0.8,0.8,14.5,34.2,42235.07,20.89,昆明,25.0389,102.7183,2023,10,4,autumn,13.475,19.2875,337.6666666666667,30.875,19.1625,34.541666666666664,0.0
2023-10-05,25.4,14.8,20.1,25.9,15.0,20.6,74,4.6,4.6,15.3,33.5,42149.59,21.26,昆明,25.0389,102.7183,2023,10,5,autumn,11.8,16.870833333333334,290.7083333333333,28.9,17.666666666666668,40.5,0.0
2023-10-06,24.5,16.0,19.5,25.4,16.6,20.3,80,10.5,10.5,15.3,34.6,40318.34,19.37,昆明,25.0389,102.7183,2023,10,6,autumn,10.970833333333331,15.6875,249.375,22.495833333333334,13.820833333333333,41.458333333333336,0.0
2023-10-07,16.9,13.4,15.1,16.7,11.7,13.8,84,4.8,4.8,19.9,41.8,1022.94,8.05,昆明,25.0389,102.7183,2023,10,7,autumn,5.520833333333333,7.858333333333333,350.0416666666667,12.895833333333334,9.7875,54.66666666666666,0.0
2023-10-08,17.0,13.1,14.4,15.9,12.1,13.5,84,5.6,5.6,13.9,29.5,1554.02,7.48,昆明,25.0389,102.7183,2023,10,8,autumn,7.2875,10.416666666666666,349.2083333333333,16.191666666666666,12.466666666666669,47.208333333333336,0.0
2023-10-09,16.7,12.5,14.2,14.8,11.4,13.1,83,7.7,7.7,16.3,34.9,12801.35,9.3,昆明,25.0389,102.7183,2023,10,9,autumn,7.3875,10.5625,352.6666666666667,13.695833333333333,9.420833333333333,60.0,0.0
2023-10-10,17.3,10.6,13.9,15.8,9.9,12.7,81,1.9,1.9,13.9,31.0,18035.36,11.03,昆明,25.0389,102.7183,2023,10,10,autumn,8.804166666666667,12.575,270.625,12.6875,8.825000000000001,66.58333333333333,0.0
2023-10-11,19.3,10.8,14.7,18.0,10.1,13.9,82,0.3,0.3,15.9,33.8,10394.14,9.3,昆明,25.0389,102.7183,2023,10,11,autumn,15.954166666666666,22.879166666666663,336.5416666666667,23.620833333333334,15.85,56.708333333333336,0.0
2023-10-12,20.6,13.7,16.1,20.4,13.8,16.0,86,3.3,3.3,16.4,36.4,27797.24,14.21,昆明,25.0389,102.7183,2023,10,12,autumn,19.975,28.6125,401.7083333333333,32.541666666666664,19.716666666666665,47.583333333333336,0.0
2023-10-13,17.3,12.4,14.3,17.1,11.8,14.3,95,11.5,11.5,14.1,31.0,3600.0,7.47,昆明,25.0389,102.7183,2023,10,13,autumn,21.258333333333333,30.48333333333333,380.9583333333333,27.808333333333334,17.079166666666666,36.458333333333336,0.0
2023-10-14,17.2,11.4,13.5,16.1,10.4,12.5,85,3.0,3.0,15.8,32.4,8457.41,8.35,昆明,25.0389,102.7183,2023,10,14,autumn,9.583333333333334,13.683333333333332,375.6666666666667,19.916666666666668,13.679166666666667,46.083333333333336,0.0
2023-10-15,18.3,9.5,13.6,18.1,8.6,12.9,85,1.7,1.7,10.7,25.6,22495.32,13.21,昆明,25.0389,102.7183,2023,10,15,autumn,17.766666666666666,25.40833333333333,389.9166666666667,24.20833333333333,15.729166666666666,59.833333333333336,0.0
2023-10-16,20.4,10.0,14.8,20.3,9.5,14.2,81,0.8,0.8,11.9,28.4,34810.0,16.27,昆明,25.0389,102.7183,2023,10,16,autumn,17.883333333333333,25.729166666666668,350.9166666666667,23.125,15.433333333333332,67.0,0.375
